opportunity_id,customer_id,sales_rep_id,product_id,opportunity_created_date,close_date,stage,expected_revenue,actual_revenue,sales_cycle_days,won
8950,13901,247,9,2022-02-23,2022-04-22,Negotiation,110400.0,0.0,58,False
8951,17940,287,8,2023-02-27,2023-05-08,Negotiation,165600.0,0.0,70,False
8952,16964,246,8,2024-04-20,2024-08-20,Negotiation,13680.0,0.0,122,False
8953,14569,280,8,2026-07-29,2026-11-09,Proposal,7038.0,0.0,103,False
8954,17839,235,8,2022-04-28,2022-08-06,Negotiation,36720.0,0.0,100,False
8955,11846,261,8,2024-09-18,2025-01-09,Discovery,94392.0,0.0,113,False
8956,10383,289,9,2023-06-18,2023-09-26,Closed Lost,11400.0,0.0,100,False
8957,14113,279,9,2026-10-02,2027-01-09,Closed Lost,228000.0,0.0,99,False
8958,17070,251,9,2024-06-07,2024-09-05,Negotiation,552000.0,0.0,90,False
8959,13811,263,8,2023-02-04,2023-05-22,Qualification,24840.0,0.0,107,False
8960,11510,208,7,2024-03-21,2024-06-29,Discovery,45360.0,0.0,100,False
8961,17574,234,7,2023-12-30,2024-04-22,Discovery,10374.0,0.0,114,False
8962,11579,225,8,2023-02-10,2023-05-07,Proposal,82620.0,0.0,86,False
8963,10880,244,9,2023-05-10,2023-08-17,Proposal,66300.0,0.0,99,False
8964,12163,283,7,2022-04-01,2022-06-19,Qualification,58320.0,0.0,79,False
8965,19765,243,7,2024-02-21,2024-04-16,Qualification,64800.0,0.0,55,False
8966,19841,250,9,2024-12-08,2025-03-16,Proposal,673920.0,0.0,98,False
8967,17715,213,8,2023-10-17,2024-02-04,Discovery,27540.0,0.0,110,False
8968,11360,246,8,2026-06-24,2026-10-16,Qualification,82080.0,0.0,114,False
8969,14432,276,8,2026-10-07,2027-01-24,Negotiation,24480.0,0.0,109,False
8970,18149,279,8,2025-12-02,2026-04-17,Closed Won,68400.0,68400.0,136,True
8971,13961,287,8,2026-03-13,2026-06-08,Closed Lost,8280.0,0.0,87,False
8972,13812,253,7,2024-12-27,2025-03-26,Closed Lost,6885.0,0.0,89,False
8973,14243,263,9,2026-12-18,2027-03-04,Negotiation,110400.0,0.0,76,False
8974,14218,202,7,2026-08-18,2026-12-22,Closed Won,4080.0,4080.0,126,True
8975,10081,240,7,2023-04-24,2023-07-19,Closed Lost,12960.0,0.0,86,False
8976,12733,223,7,2024-02-01,2024-03-26,Closed Won,4131.0,4131.0,54,True
8977,17834,259,9,2024-02-07,2024-05-21,Closed Won,91200.0,91200.0,104,True
8978,12710,269,7,2022-05-07,2022-09-03,Discovery,13872.0,0.0,119,False
8979,12423,234,7,2022-01-19,2022-05-19,Closed Won,11856.0,11856.0,120,True
8980,13642,274,8,2026-08-09,2026-12-21,Closed Lost,6840.0,0.0,134,False
8981,10668,227,9,2024-10-07,2025-01-23,Negotiation,232560.0,0.0,108,False
8982,12497,255,8,2025-11-07,2026-02-27,Discovery,111384.0,0.0,112,False
8983,13500,204,8,2025-11-14,2026-02-27,Qualification,18207.0,0.0,105,False
8984,19637,268,7,2025-05-10,2025-08-08,Negotiation,8100.0,0.0,90,False
8985,19538,272,8,2023-08-07,2023-10-26,Proposal,33120.0,0.0,80,False
8986,18081,270,7,2023-10-22,2023-11-30,Proposal,3240.0,0.0,39,False
8987,16824,289,8,2026-03-20,2026-07-07,Closed Lost,17100.0,0.0,109,False
8988,11190,227,9,2026-11-15,2027-02-01,Discovery,38760.0,0.0,78,False
8989,16605,247,9,2024-08-21,2024-12-02,Qualification,110400.0,0.0,103,False
8990,18651,240,8,2026-10-05,2026-12-22,Closed Lost,97200.0,0.0,78,False
8991,19405,284,7,2026-01-19,2026-04-11,Qualification,1380.0,0.0,82,False
8992,19104,227,7,2024-09-05,2024-12-11,Closed Lost,6783.0,0.0,97,False
8993,11026,207,7,2024-05-14,2024-08-18,Discovery,6900.0,0.0,96,False
8994,17786,223,8,2023-04-14,2023-07-22,Proposal,41310.0,0.0,99,False
8995,10072,284,7,2024-02-24,2024-05-24,Closed Won,6900.0,6900.0,90,True
8996,15547,264,8,2022-04-28,2022-07-25,Closed Won,12240.0,12240.0,88,True
8997,12686,298,9,2022-11-05,2023-02-01,Discovery,238680.0,0.0,88,False
8998,19386,229,7,2024-05-19,2024-09-20,Closed Won,7140.0,7140.0,124,True
8999,17373,261,8,2025-09-26,2026-01-13,Closed Lost,15732.0,0.0,109,False
9000,11849,244,7,2025-02-12,2025-04-11,Proposal,6630.0,0.0,58,False
9001,12023,269,8,2023-11-19,2024-02-21,Qualification,83232.0,0.0,94,False
9002,16339,227,7,2024-06-10,2024-09-06,Negotiation,27132.0,0.0,88,False
9003,13742,212,9,2026-03-10,2026-06-18,Discovery,19380.0,0.0,100,False
9004,11299,217,8,2024-10-31,2025-01-21,Qualification,55692.0,0.0,82,False
9005,14103,237,8,2022-08-05,2022-12-21,Discovery,23598.0,0.0,138,False
9006,10905,234,9,2022-06-25,2022-10-17,Negotiation,237120.0,0.0,114,False
9007,13027,294,9,2024-05-25,2024-09-03,Negotiation,583200.0,0.0,101,False
9008,16710,236,7,2024-06-15,2024-10-16,Discovery,16422.0,0.0,123,False
9009,14712,206,8,2025-10-19,2026-01-31,Closed Lost,24480.0,0.0,104,False
9010,18022,296,8,2025-07-26,2025-11-26,Closed Won,97200.0,97200.0,123,True
9011,15970,232,7,2025-02-28,2025-05-11,Qualification,19320.0,0.0,72,False
9012,12620,273,7,2022-03-23,2022-08-01,Closed Won,15960.0,15960.0,131,True
9013,12647,222,8,2026-12-09,2027-03-21,Closed Won,12240.0,12240.0,102,True
9014,14866,210,9,2026-11-06,2027-02-22,Proposal,138000.0,0.0,108,False
9015,17346,229,7,2022-11-22,2023-02-27,Qualification,10200.0,0.0,97,False
9016,12290,211,8,2023-02-07,2023-05-12,Discovery,31590.0,0.0,94,False
9017,17371,292,7,2022-07-19,2022-11-02,Proposal,16320.0,0.0,106,False
9018,13873,266,9,2023-12-17,2024-03-19,Closed Won,31740.0,31740.0,93,True
9019,19678,256,8,2023-08-22,2023-12-02,Discovery,36414.0,0.0,102,False
9020,17691,285,8,2022-01-08,2022-05-09,Negotiation,132480.0,0.0,121,False
9021,11441,295,8,2025-07-07,2025-09-19,Closed Won,97200.0,97200.0,74,True
9022,10766,258,9,2022-01-06,2022-04-24,Closed Lost,64800.0,0.0,108,False
9023,14093,252,7,2025-02-17,2025-05-11,Qualification,32292.0,0.0,83,False
9024,19342,261,9,2023-07-23,2023-11-19,Qualification,157320.0,0.0,119,False
9025,12667,217,9,2026-12-24,2027-04-02,Discovery,39780.0,0.0,99,False
9026,18656,291,9,2026-01-08,2026-05-07,Qualification,182400.0,0.0,119,False
9027,15969,230,8,2026-10-16,2027-01-13,Qualification,68040.0,0.0,89,False
9028,17642,272,9,2026-05-13,2026-08-23,Discovery,110400.0,0.0,102,False
9029,12182,237,8,2023-06-17,2023-10-14,Discovery,31464.0,0.0,119,False
9030,19835,205,8,2024-08-11,2024-11-21,Qualification,12240.0,0.0,102,False
9031,13889,226,7,2024-06-23,2024-10-29,Closed Won,23712.0,23712.0,128,True
9032,10840,270,7,2025-07-07,2025-10-07,Proposal,12960.0,0.0,92,False
9033,15900,280,9,2022-11-10,2023-03-11,Closed Won,211140.0,211140.0,121,True
9034,14119,201,8,2023-02-17,2023-06-03,Discovery,11628.0,0.0,106,False
9035,10566,209,8,2025-04-10,2025-07-02,Qualification,23805.0,0.0,83,False
9036,16006,285,7,2026-10-09,2027-01-18,Closed Lost,12420.0,0.0,101,False
9037,19157,271,8,2022-10-12,2022-12-24,Qualification,9522.0,0.0,73,False
9038,19188,264,9,2024-01-07,2024-05-02,Qualification,40800.0,0.0,116,False
9039,17227,279,8,2025-09-14,2025-12-27,Closed Won,20520.0,20520.0,104,True
9040,19380,224,9,2026-06-02,2026-09-23,Proposal,34680.0,0.0,113,False
9041,15891,205,7,2022-02-06,2022-05-22,Discovery,2040.0,0.0,105,False
9042,14312,251,7,2026-10-17,2027-01-19,Proposal,9660.0,0.0,94,False
9043,17737,238,8,2023-05-24,2023-09-15,Proposal,26676.0,0.0,114,False
9044,18849,229,8,2025-05-29,2025-08-15,Proposal,48960.0,0.0,78,False
9045,12983,246,7,2022-05-02,2022-08-13,Qualification,5700.0,0.0,103,False
9046,19306,252,9,2026-10-21,2027-02-05,Closed Won,89700.0,89700.0,107,True
9047,16084,246,9,2025-03-03,2025-06-01,Discovery,102600.0,0.0,90,False
9048,10557,275,9,2022-11-19,2023-03-02,Negotiation,58650.0,0.0,103,False
9049,13020,268,7,2024-07-23,2024-10-28,Qualification,3240.0,0.0,97,False
9050,12580,259,7,2023-10-09,2024-01-17,Closed Won,15960.0,15960.0,100,True
9051,18147,210,7,2025-08-19,2025-12-11,Proposal,55200.0,0.0,114,False
9052,18244,298,8,2026-05-10,2026-08-30,Qualification,35802.0,0.0,112,False
9053,19554,204,7,2024-05-07,2024-09-04,Qualification,6069.0,0.0,120,False
9054,19387,252,9,2026-03-27,2026-07-05,Discovery,574080.0,0.0,100,False
9055,14020,274,9,2023-10-21,2024-02-01,Qualification,228000.0,0.0,103,False
9056,13139,297,7,2024-02-26,2024-06-07,Closed Lost,6318.0,0.0,102,False
9057,19841,218,7,2025-02-22,2025-05-18,Proposal,58320.0,0.0,85,False
9058,10672,276,9,2025-10-25,2026-02-16,Discovery,285600.0,0.0,114,False
9059,10777,251,7,2024-03-31,2024-06-27,Negotiation,13800.0,0.0,88,False
9060,14928,223,8,2024-08-31,2024-11-15,Proposal,16524.0,0.0,76,False
9061,13023,225,7,2024-04-16,2024-06-28,Closed Won,55080.0,55080.0,73,True
9062,11861,260,9,2024-11-09,2025-03-05,Qualification,193200.0,0.0,116,False
9063,13140,237,9,2026-01-05,2026-05-04,Qualification,157320.0,0.0,119,False
9064,11075,268,7,2024-10-29,2024-12-30,Qualification,64800.0,0.0,62,False
9065,19909,277,9,2025-02-24,2025-05-15,Closed Won,521640.0,521640.0,80,True
9066,19476,218,7,2026-08-02,2026-10-29,Closed Lost,19440.0,0.0,88,False
9067,16764,229,9,2024-08-30,2024-12-30,Discovery,40800.0,0.0,122,False
9068,11987,230,9,2024-06-08,2024-08-27,Qualification,16200.0,0.0,80,False
9069,19194,292,9,2026-04-28,2026-08-21,Negotiation,122400.0,0.0,115,False
9070,16328,207,7,2023-08-03,2023-12-01,Negotiation,4140.0,0.0,120,False
9071,11047,288,7,2022-06-13,2022-08-18,Discovery,74520.0,0.0,66,False
9072,12177,241,7,2024-01-16,2024-04-25,Negotiation,6936.0,0.0,100,False
9073,12339,274,8,2025-03-25,2025-07-03,Qualification,41040.0,0.0,100,False
9074,10501,237,8,2023-08-23,2024-01-01,Proposal,31464.0,0.0,131,False
9075,12234,227,8,2026-11-18,2027-03-16,Proposal,8721.0,0.0,118,False
9076,14609,221,9,2023-03-03,2023-05-20,Proposal,110160.0,0.0,78,False
9077,17235,300,9,2022-11-17,2023-01-26,Qualification,110160.0,0.0,70,False
9078,17973,243,7,2022-02-27,2022-05-13,Proposal,12960.0,0.0,75,False
9079,16611,251,9,2022-12-05,2023-02-23,Discovery,165600.0,0.0,80,False
9080,10601,293,8,2024-06-08,2024-08-23,Discovery,174960.0,0.0,76,False
9081,14285,271,8,2026-10-16,2027-01-09,Closed Lost,76176.0,0.0,85,False
9082,19181,213,7,2024-06-30,2024-10-16,Qualification,16320.0,0.0,108,False
9083,14484,253,9,2025-11-30,2026-02-11,Qualification,440640.0,0.0,73,False
9084,15902,287,9,2022-04-12,2022-07-23,Discovery,13800.0,0.0,102,False
9085,16130,263,8,2026-01-01,2026-03-26,Qualification,74520.0,0.0,84,False
9086,11755,257,7,2025-01-16,2025-03-24,Closed Won,9315.0,9315.0,67,True
9087,12465,225,8,2025-07-26,2025-10-15,Closed Won,16524.0,16524.0,81,True
9088,14483,213,9,2022-08-08,2022-11-06,Negotiation,204000.0,0.0,90,False
9089,19687,237,8,2023-09-03,2023-12-04,Negotiation,7866.0,0.0,92,False
9090,19045,230,8,2025-02-21,2025-05-07,Proposal,38880.0,0.0,75,False
9091,17401,290,9,2023-03-28,2023-08-08,Discovery,104880.0,0.0,133,False
9092,16807,212,9,2024-06-17,2024-09-28,Proposal,348840.0,0.0,103,False
9093,18644,265,9,2022-02-10,2022-05-25,Proposal,122400.0,0.0,104,False
9094,17397,218,8,2024-08-06,2024-10-19,Discovery,29160.0,0.0,74,False
9095,17339,285,8,2022-07-04,2022-10-18,Discovery,66240.0,0.0,106,False
9096,19951,262,8,2022-04-29,2022-07-13,Negotiation,21528.0,0.0,75,False
9097,15242,224,7,2026-08-23,2026-12-18,Proposal,24276.0,0.0,117,False
9098,17395,260,7,2024-02-24,2024-06-11,Closed Won,38640.0,38640.0,108,True
9099,16438,217,9,2022-05-01,2022-08-07,Negotiation,424320.0,0.0,98,False
9100,14696,260,7,2022-07-29,2022-11-25,Closed Lost,1380.0,0.0,119,False
9101,12588,209,9,2024-07-29,2024-11-13,Proposal,142830.0,0.0,107,False
9102,11783,252,8,2024-02-17,2024-06-26,Proposal,10764.0,0.0,130,False
9103,15948,292,9,2025-05-31,2025-09-19,Discovery,40800.0,0.0,111,False
9104,16595,215,8,2023-09-18,2023-12-20,Discovery,13680.0,0.0,93,False
9105,13521,277,9,2024-11-25,2025-02-08,Closed Won,596160.0,596160.0,75,True
9106,19972,228,7,2023-01-25,2023-05-03,Proposal,9720.0,0.0,98,False
9107,13219,281,8,2023-08-05,2023-10-06,Proposal,99144.0,0.0,62,False
9108,13758,209,8,2024-10-14,2025-01-16,Qualification,28566.0,0.0,94,False
9109,14017,256,8,2025-07-28,2025-09-21,Qualification,5202.0,0.0,55,False
9110,12838,285,7,2023-07-23,2023-11-09,Closed Won,5520.0,5520.0,109,True
9111,16001,294,7,2024-11-05,2025-01-27,Qualification,6480.0,0.0,83,False
9112,17035,275,7,2026-05-07,2026-08-03,Discovery,42228.0,0.0,88,False
9113,17310,294,8,2023-05-16,2023-08-07,Qualification,19440.0,0.0,83,False
9114,14240,236,9,2023-08-13,2023-11-05,Negotiation,70380.0,0.0,84,False
9115,14429,256,9,2023-07-09,2023-09-30,Qualification,312120.0,0.0,83,False
9116,19612,289,7,2024-03-31,2024-07-19,Discovery,27360.0,0.0,110,False
9117,14151,271,9,2022-10-06,2023-01-02,Closed Won,380880.0,380880.0,88,True
9118,19523,220,8,2025-02-06,2025-05-12,Closed Lost,31464.0,0.0,95,False
9119,11447,255,8,2025-04-24,2025-08-30,Proposal,39780.0,0.0,128,False
9120,19633,260,7,2024-04-12,2024-07-14,Negotiation,2760.0,0.0,93,False
9121,16469,235,7,2026-01-09,2026-04-12,Qualification,6120.0,0.0,93,False
9122,15791,274,9,2024-04-24,2024-08-11,Qualification,273600.0,0.0,109,False
9123,14176,299,9,2025-05-15,2025-08-06,Qualification,129600.0,0.0,83,False
9124,15081,201,9,2022-01-02,2022-04-18,Closed Won,38760.0,38760.0,106,True
9125,10865,278,7,2025-01-13,2025-04-11,Negotiation,1482.0,0.0,88,False
9126,16861,245,7,2026-06-13,2026-10-10,Discovery,3468.0,0.0,119,False
9127,18664,269,7,2025-03-02,2025-05-28,Proposal,8670.0,0.0,87,False
9128,16218,240,8,2022-10-10,2023-01-26,Discovery,48600.0,0.0,108,False
9129,15673,238,9,2022-07-04,2022-10-04,Proposal,14820.0,0.0,92,False
9130,11503,298,7,2022-12-04,2023-03-27,Qualification,15912.0,0.0,113,False
9131,14685,224,7,2024-04-06,2024-07-30,Proposal,8670.0,0.0,115,False
9132,11411,204,7,2024-07-15,2024-10-24,Proposal,6936.0,0.0,101,False
9133,13771,291,9,2025-12-06,2026-02-27,Closed Won,182400.0,182400.0,83,True
9134,14660,269,9,2025-07-20,2025-10-29,Negotiation,138720.0,0.0,101,False
9135,14002,213,8,2026-12-16,2027-04-14,Proposal,24480.0,0.0,119,False
9136,13484,221,8,2022-09-18,2022-11-21,Discovery,28917.0,0.0,64,False
9137,14563,232,8,2023-09-16,2023-12-14,Discovery,20700.0,0.0,89,False
9138,10599,238,8,2026-01-27,2026-05-03,Discovery,31122.0,0.0,96,False
9139,19184,295,7,2025-11-02,2026-02-03,Negotiation,51840.0,0.0,93,False
9140,13042,232,8,2023-07-21,2023-11-17,Proposal,82800.0,0.0,119,False
9141,18161,279,7,2026-05-17,2026-09-03,Qualification,9120.0,0.0,109,False
9142,16392,257,7,2024-10-05,2024-12-18,Qualification,13041.0,0.0,74,False
9143,17288,248,9,2026-02-11,2026-06-29,Proposal,319200.0,0.0,138,False
9144,10067,230,7,2025-09-23,2025-12-20,Qualification,14580.0,0.0,88,False
9145,18124,271,9,2023-12-06,2024-03-09,Proposal,158700.0,0.0,94,False
9146,12751,238,8,2022-04-23,2022-08-07,Closed Won,71136.0,71136.0,106,True
9147,18662,295,8,2025-10-11,2025-12-18,Closed Lost,19440.0,0.0,68,False
9148,19917,244,9,2022-07-26,2022-11-13,Closed Lost,106080.0,0.0,110,False
9149,16807,226,9,2026-05-14,2026-09-14,Qualification,59280.0,0.0,123,False
9150,16430,300,8,2023-09-17,2023-12-07,Discovery,37179.0,0.0,81,False
9151,18124,290,7,2022-03-09,2022-07-07,Proposal,2622.0,0.0,120,False
9152,11632,202,7,2022-02-12,2022-04-21,Proposal,32640.0,0.0,68,False
9153,16453,243,9,2026-04-08,2026-06-28,Discovery,97200.0,0.0,81,False
9154,10774,243,7,2023-10-01,2023-12-15,Qualification,6480.0,0.0,75,False
9155,16108,263,7,2024-11-20,2025-02-25,Discovery,27600.0,0.0,97,False
9156,17805,273,8,2024-05-22,2024-08-23,Negotiation,95760.0,0.0,93,False
9157,19679,258,9,2025-01-03,2025-03-03,Discovery,648000.0,0.0,59,False
9158,14020,248,8,2024-01-01,2024-04-15,Negotiation,20520.0,0.0,105,False
9159,10930,205,7,2025-11-06,2026-02-12,Closed Lost,18360.0,0.0,98,False
9160,13013,291,7,2022-09-10,2023-01-16,Proposal,13680.0,0.0,128,False
9161,15025,276,8,2022-02-07,2022-05-25,Proposal,24480.0,0.0,107,False
9162,16265,235,7,2025-09-10,2025-12-29,Closed Lost,16320.0,0.0,110,False
9163,17974,293,7,2026-11-22,2027-01-17,Closed Won,4860.0,4860.0,56,True
9164,19698,216,8,2026-04-06,2026-07-16,Qualification,29160.0,0.0,101,False
9165,14730,283,7,2025-03-10,2025-06-17,Closed Won,64800.0,64800.0,99,True
9166,17962,249,8,2026-05-31,2026-08-31,Qualification,24300.0,0.0,92,False
9167,12820,260,9,2023-02-06,2023-04-02,Closed Won,110400.0,110400.0,55,True
9168,16656,251,7,2025-09-30,2026-01-04,Closed Won,33120.0,33120.0,96,True
9169,11185,291,7,2022-04-23,2022-08-02,Qualification,5700.0,0.0,101,False
9170,18481,282,8,2023-09-20,2023-12-08,Closed Won,55890.0,55890.0,79,True
9171,16344,259,9,2022-05-17,2022-08-23,Negotiation,273600.0,0.0,98,False
9172,10528,264,7,2025-01-13,2025-04-28,Closed Won,16320.0,16320.0,105,True
9173,10917,213,7,2023-04-07,2023-06-28,Negotiation,12240.0,0.0,82,False
9174,19901,294,9,2025-06-12,2025-09-06,Closed Lost,226800.0,0.0,86,False
9175,13575,226,7,2023-12-02,2024-04-09,Qualification,53352.0,0.0,129,False
9176,13320,270,8,2025-11-23,2026-02-07,Qualification,136080.0,0.0,76,False
9177,11407,203,9,2026-02-25,2026-05-29,Closed Lost,91800.0,0.0,93,False
9178,11242,287,9,2025-12-14,2026-02-28,Proposal,138000.0,0.0,76,False
9179,15207,212,7,2022-02-25,2022-06-27,Negotiation,969.0,0.0,122,False
9180,17250,241,9,2023-08-09,2023-11-02,Proposal,104040.0,0.0,85,False
9181,13134,279,9,2024-12-20,2025-03-29,Proposal,273600.0,0.0,99,False
9182,10798,265,9,2024-08-01,2024-11-20,Discovery,122400.0,0.0,111,False
9183,11524,263,7,2022-05-04,2022-08-13,Closed Lost,2760.0,0.0,101,False
9184,17210,250,9,2025-12-25,2026-02-23,Negotiation,210600.0,0.0,60,False
9185,14929,247,7,2025-06-07,2025-09-18,Closed Won,5520.0,5520.0,103,True
9186,12889,208,9,2024-12-27,2025-03-18,Qualification,324000.0,0.0,81,False
9187,12691,231,8,2026-07-13,2026-10-04,Qualification,77760.0,0.0,83,False
9188,14092,211,9,2023-03-19,2023-07-03,Closed Won,758160.0,758160.0,106,True
9189,17283,217,9,2024-05-25,2024-09-14,Proposal,132600.0,0.0,112,False
9190,19434,227,9,2023-03-23,2023-07-29,Proposal,58140.0,0.0,128,False
9191,16250,295,8,2025-05-16,2025-07-25,Closed Won,77760.0,77760.0,70,True
9192,10691,227,9,2025-06-22,2025-11-01,Discovery,29070.0,0.0,132,False
9193,18720,278,8,2023-01-02,2023-04-10,Discovery,71136.0,0.0,98,False
9194,11496,287,8,2024-06-07,2024-08-30,Discovery,16560.0,0.0,84,False
9195,10893,256,8,2022-11-01,2023-02-07,Proposal,20808.0,0.0,98,False
9196,18579,269,7,2023-05-02,2023-08-18,Qualification,24276.0,0.0,108,False
9197,19442,294,7,2025-04-20,2025-08-01,Qualification,3240.0,0.0,103,False
9198,15874,298,8,2024-01-20,2024-04-28,Proposal,7956.0,0.0,99,False
9199,14504,247,7,2023-05-08,2023-09-06,Qualification,2760.0,0.0,121,False
9200,10898,219,8,2022-04-07,2022-08-10,Proposal,4140.0,0.0,125,False
9201,10711,257,7,2024-01-12,2024-03-19,Negotiation,52164.0,0.0,67,False
9202,13696,231,7,2023-08-10,2023-11-23,Qualification,51840.0,0.0,105,False
9203,12687,216,9,2024-10-14,2025-01-08,Closed Lost,113400.0,0.0,86,False
9204,17189,245,7,2026-01-17,2026-05-12,Discovery,3468.0,0.0,115,False
9205,15779,227,7,2025-05-28,2025-08-29,Discovery,34884.0,0.0,93,False
9206,17769,261,9,2022-11-26,2023-04-03,Discovery,26220.0,0.0,128,False
9207,15014,226,8,2023-04-25,2023-08-04,Discovery,88920.0,0.0,101,False
9208,14513,229,9,2024-12-16,2025-04-11,Proposal,81600.0,0.0,116,False
9209,10416,244,7,2025-11-18,2026-02-25,Negotiation,7956.0,0.0,99,False
9210,19664,229,7,2026-10-10,2027-01-16,Proposal,4080.0,0.0,98,False
9211,14181,295,8,2023-01-14,2023-04-08,Proposal,155520.0,0.0,84,False
9212,14263,202,7,2025-07-10,2025-10-29,Discovery,10200.0,0.0,111,False
9213,12516,206,9,2025-03-27,2025-07-04,Qualification,244800.0,0.0,99,False
9214,19288,209,8,2025-12-11,2026-03-25,Qualification,95220.0,0.0,104,False
9215,19002,215,9,2022-05-12,2022-08-30,Qualification,57000.0,0.0,110,False
9216,15641,284,7,2023-06-01,2023-08-16,Qualification,12420.0,0.0,76,False
9217,16617,258,8,2023-02-07,2023-05-07,Qualification,38880.0,0.0,89,False
9218,10993,202,7,2022-11-09,2023-02-23,Discovery,4080.0,0.0,106,False
9219,19474,203,7,2023-01-30,2023-04-18,Negotiation,24480.0,0.0,78,False
9220,14371,252,9,2024-01-27,2024-04-26,Proposal,287040.0,0.0,90,False
9221,11774,255,7,2026-10-30,2027-02-17,Closed Lost,10608.0,0.0,110,False
9222,13562,253,9,2022-10-17,2023-01-12,Discovery,165240.0,0.0,87,False
9223,13817,294,7,2023-01-30,2023-05-01,Qualification,4860.0,0.0,91,False
9224,16634,272,9,2022-06-16,2022-09-12,Qualification,165600.0,0.0,88,False
9225,11757,240,9,2024-06-05,2024-08-19,Qualification,64800.0,0.0,75,False
9226,12374,285,8,2023-08-14,2023-11-21,Proposal,8280.0,0.0,99,False
9227,12576,239,8,2024-04-16,2024-06-09,Qualification,12240.0,0.0,54,False
9228,19084,243,7,2022-11-23,2023-02-23,Closed Lost,11340.0,0.0,92,False
9229,14185,213,7,2023-04-04,2023-07-28,Negotiation,20400.0,0.0,115,False
9230,18900,237,8,2025-10-06,2026-02-03,Closed Lost,35397.0,0.0,120,False
9231,12398,255,9,2025-09-24,2026-01-02,Proposal,265200.0,0.0,100,False
9232,15970,232,9,2022-05-21,2022-09-09,Proposal,193200.0,0.0,111,False
9233,14536,214,8,2026-06-18,2026-09-27,Qualification,77760.0,0.0,101,False
9234,16884,265,8,2024-06-05,2024-08-21,Qualification,61200.0,0.0,77,False
9235,18128,227,7,2025-07-25,2025-11-06,Closed Lost,3876.0,0.0,104,False
9236,19169,224,9,2026-06-28,2026-10-07,Qualification,138720.0,0.0,101,False
9237,10735,222,8,2025-07-18,2025-10-28,Qualification,15300.0,0.0,102,False
9238,10633,278,9,2025-09-23,2026-01-19,Proposal,133380.0,0.0,118,False
9239,14269,245,9,2026-08-26,2026-12-11,Discovery,104040.0,0.0,107,False
9240,14100,208,8,2026-06-06,2026-09-01,Negotiation,136080.0,0.0,87,False
9241,12902,291,9,2024-01-19,2024-05-17,Discovery,45600.0,0.0,119,False
9242,11664,267,7,2026-10-01,2026-12-22,Qualification,11016.0,0.0,82,False
9243,15592,264,8,2023-06-27,2023-10-25,Proposal,42840.0,0.0,120,False
9244,13873,297,9,2024-12-26,2025-04-17,Negotiation,294840.0,0.0,112,False
9245,11055,247,8,2022-08-15,2022-12-07,Qualification,115920.0,0.0,114,False
9246,18573,221,8,2022-06-06,2022-09-09,Closed Won,57834.0,57834.0,95,True
9247,13083,232,9,2022-10-21,2023-01-29,Qualification,13800.0,0.0,100,False
9248,18008,245,7,2024-04-26,2024-08-03,Closed Lost,7803.0,0.0,99,False
9249,19785,244,8,2022-03-07,2022-06-25,Qualification,55692.0,0.0,110,False
9250,14262,241,9,2022-04-21,2022-08-02,Qualification,121380.0,0.0,103,False
9251,12390,296,8,2023-12-18,2024-03-28,Qualification,19440.0,0.0,101,False
9252,13554,252,8,2023-02-03,2023-05-02,Discovery,129168.0,0.0,88,False
9253,15139,288,9,2024-06-30,2024-10-09,Discovery,186300.0,0.0,101,False
9254,19400,211,7,2026-10-17,2027-01-15,Proposal,16848.0,0.0,90,False
9255,10545,285,9,2024-05-29,2024-09-09,Closed Won,138000.0,138000.0,103,True
9256,13664,218,8,2023-09-07,2023-11-27,Discovery,9720.0,0.0,81,False
9257,12240,211,7,2025-04-05,2025-06-28,Qualification,42120.0,0.0,84,False
9258,13774,227,7,2025-09-01,2026-01-01,Proposal,7752.0,0.0,122,False
9259,12627,243,7,2022-02-14,2022-05-31,Closed Lost,12960.0,0.0,106,False
9260,16619,265,7,2023-08-21,2023-10-31,Discovery,8160.0,0.0,71,False
9261,16781,254,8,2023-08-17,2023-11-19,Closed Won,28152.0,28152.0,94,True
9262,18016,229,9,2024-02-11,2024-04-29,Negotiation,408000.0,0.0,78,False
9263,13131,221,9,2025-08-08,2025-10-27,Negotiation,192780.0,0.0,80,False
9264,10097,229,7,2024-09-06,2024-12-26,Closed Won,9180.0,9180.0,111,True
9265,13859,209,7,2025-01-12,2025-04-28,Closed Lost,6348.0,0.0,106,False
9266,12709,261,9,2025-03-08,2025-07-17,Proposal,104880.0,0.0,131,False
9267,15398,262,7,2026-07-23,2026-10-29,Discovery,14352.0,0.0,98,False
9268,16153,271,9,2024-02-23,2024-05-02,Proposal,253920.0,0.0,69,False
9269,10457,295,9,2023-01-01,2023-03-29,Closed Lost,291600.0,0.0,87,False
9270,15915,291,7,2023-07-21,2023-11-25,Proposal,10260.0,0.0,127,False
9271,14369,296,9,2025-04-19,2025-07-28,Negotiation,324000.0,0.0,100,False
9272,14089,205,9,2023-09-04,2023-12-23,Discovery,285600.0,0.0,110,False
9273,19224,297,9,2022-03-05,2022-05-24,Closed Lost,105300.0,0.0,80,False
9274,18400,215,7,2022-01-24,2022-06-02,Qualification,15960.0,0.0,129,False
9275,11938,257,8,2026-05-18,2026-08-13,Negotiation,78246.0,0.0,87,False
9276,11147,205,8,2022-03-07,2022-05-25,Proposal,30600.0,0.0,79,False
