lead_id,customer_id,created_date,lead_source,industry,company_size,engagement_score,region,mql_flag,sql_flag,converted,lead_status
40192,14104,2022-11-18,Webinar,Manufacturing,Enterprise,96,Europe,False,False,False,Open
40193,18309,2022-08-07,Organic Search,Finance,Mid-Market,77,APAC,True,True,False,SQL
40194,13937,2023-09-01,LinkedIn Ads,Finance,Mid-Market,33,LATAM,True,True,False,SQL
40195,11633,2023-12-03,LinkedIn Ads,Technology,Enterprise,21,Europe,False,False,False,Open
40196,19882,2024-09-14,Organic Search,Technology,SMB,60,North America,False,False,False,Open
40197,14730,2022-09-01,Organic Search,Healthcare,SMB,44,Europe,False,False,False,Open
40198,17769,2023-05-09,Organic Search,Retail,Mid-Market,61,LATAM,True,False,False,MQL
40199,11247,2026-07-24,Referral,Retail,SMB,24,North America,True,True,False,SQL
40200,11618,2026-04-27,Google Ads,Healthcare,Enterprise,53,LATAM,True,False,False,MQL
40201,16970,2025-03-24,Organic Search,Finance,Mid-Market,42,LATAM,True,False,False,MQL
40202,14750,2026-03-16,Organic Search,Manufacturing,Mid-Market,51,Europe,False,False,False,Open
40203,12441,2023-12-13,LinkedIn Ads,Finance,SMB,51,Europe,True,True,True,Converted
40204,16727,2025-08-02,Organic Search,Technology,SMB,3,North America,True,True,False,SQL
40205,16323,2026-05-23,LinkedIn Ads,Finance,Enterprise,62,Europe,False,False,False,Open
40206,18654,2025-05-16,Google Ads,Manufacturing,Mid-Market,40,Europe,False,False,False,Open
40207,17085,2026-03-19,LinkedIn Ads,Manufacturing,Enterprise,10,North America,True,True,False,SQL
40208,10949,2024-06-08,Referral,Manufacturing,Mid-Market,52,Europe,True,True,False,SQL
40209,14578,2024-09-13,Organic Search,Manufacturing,Enterprise,57,APAC,False,False,False,Open
40210,19160,2025-07-26,Organic Search,Healthcare,SMB,92,LATAM,True,True,False,SQL
40211,12792,2026-02-28,Organic Search,Manufacturing,Enterprise,28,LATAM,True,True,False,SQL
40212,16064,2023-09-07,Organic Search,Healthcare,SMB,10,North America,False,False,False,Open
40213,14707,2023-03-27,Organic Search,Finance,Mid-Market,49,Europe,False,False,False,Open
40214,17166,2022-06-20,LinkedIn Ads,Healthcare,Mid-Market,45,North America,True,False,False,MQL
40215,15049,2025-08-17,Organic Search,Retail,Mid-Market,7,Europe,True,False,False,MQL
40216,14713,2023-03-31,LinkedIn Ads,Retail,Mid-Market,11,North America,False,False,False,Open
40217,10306,2026-05-06,LinkedIn Ads,Manufacturing,Mid-Market,79,APAC,False,False,False,Open
40218,17494,2025-09-23,LinkedIn Ads,Manufacturing,Enterprise,67,Europe,True,False,False,MQL
40219,11745,2022-01-23,LinkedIn Ads,Technology,Mid-Market,70,LATAM,False,False,False,Open
40220,19725,2024-01-23,LinkedIn Ads,Healthcare,SMB,27,APAC,True,True,False,SQL
40221,19441,2023-09-13,Google Ads,Technology,SMB,81,APAC,False,False,False,Open
40222,13661,2022-04-11,Organic Search,Healthcare,Mid-Market,4,LATAM,True,True,False,SQL
40223,14859,2022-01-02,Referral,Manufacturing,Enterprise,99,LATAM,True,True,False,SQL
40224,13686,2023-10-18,LinkedIn Ads,Technology,SMB,33,Europe,True,True,False,SQL
40225,13958,2026-10-03,Google Ads,Technology,Mid-Market,50,Europe,False,False,False,Open
40226,14358,2023-12-16,LinkedIn Ads,Technology,SMB,39,Europe,True,False,False,MQL
40227,17922,2022-06-23,LinkedIn Ads,Healthcare,Enterprise,47,APAC,True,True,False,SQL
40228,17291,2025-02-25,Google Ads,Retail,Mid-Market,20,North America,False,False,False,Open
40229,11633,2023-04-24,LinkedIn Ads,Manufacturing,Mid-Market,75,North America,True,True,False,SQL
40230,18982,2026-07-16,Google Ads,Manufacturing,Enterprise,39,LATAM,False,False,False,Open
40231,19986,2022-02-21,LinkedIn Ads,Healthcare,Mid-Market,93,LATAM,True,False,False,MQL
40232,15183,2025-11-19,Organic Search,Healthcare,SMB,17,LATAM,False,False,False,Open
40233,14884,2025-09-04,Organic Search,Manufacturing,Mid-Market,18,Europe,True,False,False,MQL
40234,11930,2025-07-05,Organic Search,Finance,SMB,57,LATAM,True,True,False,SQL
40235,17710,2022-05-03,Google Ads,Manufacturing,Enterprise,33,North America,False,False,False,Open
40236,18644,2024-02-17,Google Ads,Manufacturing,Mid-Market,56,Europe,True,True,False,SQL
40237,17327,2023-01-23,LinkedIn Ads,Retail,Mid-Market,11,North America,True,False,False,MQL
40238,11611,2024-11-16,Google Ads,Technology,SMB,97,LATAM,True,False,False,MQL
40239,14173,2025-04-25,Referral,Retail,Mid-Market,92,LATAM,True,True,False,SQL
40240,19954,2026-06-01,Organic Search,Manufacturing,Enterprise,16,LATAM,False,False,False,Open
40241,16967,2024-10-24,LinkedIn Ads,Technology,Enterprise,87,North America,False,False,False,Open
40242,17830,2025-05-30,LinkedIn Ads,Finance,Enterprise,42,APAC,True,False,False,MQL
40243,17208,2023-10-20,LinkedIn Ads,Manufacturing,Mid-Market,25,APAC,True,True,False,SQL
40244,16473,2025-08-27,Organic Search,Technology,Mid-Market,77,North America,True,False,False,MQL
40245,16063,2022-10-26,Referral,Technology,Enterprise,4,LATAM,True,True,False,SQL
40246,10211,2026-03-31,Organic Search,Manufacturing,Enterprise,36,APAC,True,True,True,Converted
40247,11758,2022-03-23,Organic Search,Manufacturing,Mid-Market,98,North America,True,False,False,MQL
40248,13414,2023-02-17,Referral,Technology,SMB,41,LATAM,True,True,False,SQL
40249,17395,2022-03-28,Google Ads,Retail,Enterprise,65,Europe,True,True,False,SQL
40250,12803,2026-06-26,LinkedIn Ads,Retail,SMB,62,North America,True,False,False,MQL
40251,10956,2022-04-10,LinkedIn Ads,Finance,Enterprise,10,North America,True,True,True,Converted
40252,11689,2026-01-01,Organic Search,Finance,Mid-Market,93,Europe,False,False,False,Open
40253,14883,2024-12-25,Email Campaign,Finance,Enterprise,65,North America,False,False,False,Open
40254,11123,2024-07-03,LinkedIn Ads,Technology,SMB,92,LATAM,False,False,False,Open
40255,12067,2026-05-10,Organic Search,Healthcare,Mid-Market,78,LATAM,True,False,False,MQL
40256,12982,2022-04-29,LinkedIn Ads,Finance,Enterprise,70,North America,True,False,False,MQL
40257,10163,2023-04-17,LinkedIn Ads,Finance,Enterprise,84,APAC,False,False,False,Open
40258,13715,2022-07-10,LinkedIn Ads,Finance,Enterprise,64,APAC,True,True,False,SQL
40259,19149,2026-04-05,Organic Search,Finance,Mid-Market,47,Europe,False,False,False,Open
40260,15251,2023-11-30,Email Campaign,Retail,SMB,81,Europe,True,False,False,MQL
40261,14870,2023-04-05,Google Ads,Technology,Mid-Market,14,APAC,False,False,False,Open
40262,12474,2022-05-30,LinkedIn Ads,Healthcare,Mid-Market,42,North America,False,False,False,Open
40263,12372,2026-06-24,Referral,Technology,Mid-Market,77,APAC,True,True,False,SQL
40264,10651,2024-05-16,LinkedIn Ads,Manufacturing,SMB,31,APAC,False,False,False,Open
40265,19439,2025-04-02,LinkedIn Ads,Healthcare,Mid-Market,53,Europe,False,False,False,Open
40266,13010,2023-03-27,LinkedIn Ads,Healthcare,Enterprise,56,LATAM,False,False,False,Open
40267,16453,2024-11-19,LinkedIn Ads,Finance,Enterprise,50,North America,True,False,False,MQL
40268,10366,2023-01-08,LinkedIn Ads,Manufacturing,Mid-Market,98,North America,True,True,False,SQL
40269,17916,2026-09-03,LinkedIn Ads,Manufacturing,SMB,79,LATAM,False,False,False,Open
40270,16257,2024-08-06,Email Campaign,Finance,Enterprise,7,LATAM,False,False,False,Open
40271,10220,2025-03-31,Email Campaign,Technology,Enterprise,78,LATAM,False,False,False,Open
40272,17921,2023-10-14,Google Ads,Finance,Mid-Market,11,Europe,True,True,False,SQL
40273,13407,2026-02-16,Email Campaign,Finance,Enterprise,21,Europe,False,False,False,Open
40274,10998,2023-07-05,Organic Search,Retail,SMB,18,Europe,True,False,False,MQL
40275,19348,2022-05-09,Organic Search,Manufacturing,Mid-Market,88,Europe,True,False,False,MQL
40276,10252,2026-10-10,Organic Search,Retail,SMB,88,APAC,False,False,False,Open
40277,15324,2022-01-06,Referral,Technology,Enterprise,46,LATAM,True,True,False,SQL
40278,19420,2023-12-18,Google Ads,Technology,Enterprise,78,North America,False,False,False,Open
40279,10799,2022-04-10,Webinar,Retail,Enterprise,90,LATAM,False,False,False,Open
40280,15724,2026-05-11,Google Ads,Finance,Mid-Market,41,North America,False,False,False,Open
40281,15429,2024-07-06,Google Ads,Retail,Enterprise,18,LATAM,False,False,False,Open
40282,19317,2022-12-18,Organic Search,Healthcare,SMB,19,APAC,False,False,False,Open
40283,14560,2024-06-26,Organic Search,Retail,Enterprise,83,APAC,False,False,False,Open
40284,14611,2022-04-08,Google Ads,Technology,Mid-Market,45,Europe,True,True,False,SQL
40285,11380,2025-04-14,Google Ads,Technology,Enterprise,85,LATAM,True,True,False,SQL
40286,18152,2023-02-16,Organic Search,Healthcare,SMB,62,LATAM,True,False,False,MQL
40287,12123,2024-12-23,LinkedIn Ads,Healthcare,SMB,87,LATAM,False,False,False,Open
40288,18013,2022-06-24,Organic Search,Technology,Enterprise,32,APAC,True,True,True,Converted
40289,16349,2022-06-06,LinkedIn Ads,Technology,SMB,7,Europe,False,False,False,Open
40290,14857,2022-12-11,Referral,Technology,Enterprise,28,North America,False,False,False,Open
40291,15401,2022-07-05,Organic Search,Healthcare,Enterprise,75,North America,False,False,False,Open
40292,15090,2026-01-01,Webinar,Finance,Mid-Market,17,LATAM,True,False,False,MQL
40293,14871,2024-06-12,Webinar,Manufacturing,Enterprise,12,APAC,True,False,False,MQL
40294,19819,2026-04-10,Email Campaign,Healthcare,Enterprise,24,APAC,False,False,False,Open
40295,10475,2026-04-22,LinkedIn Ads,Retail,SMB,39,Europe,False,False,False,Open
40296,10161,2026-11-12,Organic Search,Healthcare,Mid-Market,55,North America,True,True,False,SQL
40297,17971,2023-03-16,Email Campaign,Manufacturing,Enterprise,77,APAC,True,True,False,SQL
40298,15075,2022-05-04,Organic Search,Technology,Enterprise,26,Europe,True,True,False,SQL
40299,18183,2025-07-06,Organic Search,Finance,SMB,28,APAC,False,False,False,Open
40300,17803,2026-12-05,Referral,Finance,SMB,40,North America,True,True,False,SQL
40301,15581,2025-07-10,Referral,Manufacturing,Enterprise,43,Europe,True,False,False,MQL
40302,12945,2026-02-21,Organic Search,Retail,Mid-Market,41,LATAM,False,False,False,Open
40303,12510,2024-04-25,Google Ads,Finance,Enterprise,59,Europe,False,False,False,Open
40304,12620,2026-10-01,Organic Search,Manufacturing,Enterprise,57,LATAM,False,False,False,Open
40305,19966,2024-01-25,Google Ads,Retail,Mid-Market,31,LATAM,False,False,False,Open
40306,18880,2025-04-17,Email Campaign,Manufacturing,Mid-Market,91,Europe,True,False,False,MQL
40307,19659,2026-10-03,Webinar,Finance,SMB,61,LATAM,False,False,False,Open
40308,12815,2026-06-23,Google Ads,Manufacturing,Mid-Market,79,Europe,True,True,True,Converted
40309,17943,2022-10-20,Organic Search,Healthcare,Mid-Market,51,APAC,True,True,False,SQL
40310,18412,2022-12-25,Google Ads,Retail,Mid-Market,85,LATAM,False,False,False,Open
40311,15427,2025-06-22,LinkedIn Ads,Retail,Mid-Market,24,Europe,True,False,False,MQL
40312,17343,2023-05-07,Organic Search,Retail,Enterprise,56,LATAM,False,False,False,Open
40313,12782,2023-06-11,Organic Search,Healthcare,SMB,55,North America,True,False,False,MQL
40314,13581,2025-11-20,Organic Search,Finance,Mid-Market,4,Europe,False,False,False,Open
40315,10427,2024-08-29,Referral,Retail,SMB,98,LATAM,True,True,True,Converted
40316,13363,2022-05-12,LinkedIn Ads,Finance,SMB,5,Europe,False,False,False,Open
40317,19663,2022-01-04,Organic Search,Technology,Enterprise,65,North America,True,True,True,Converted
40318,18227,2025-12-05,LinkedIn Ads,Retail,Enterprise,68,APAC,False,False,False,Open
40319,17555,2022-07-29,Organic Search,Technology,Enterprise,57,Europe,False,False,False,Open
40320,12223,2024-10-29,Organic Search,Finance,Enterprise,6,APAC,False,False,False,Open
40321,18123,2026-07-09,LinkedIn Ads,Manufacturing,SMB,15,APAC,False,False,False,Open
40322,13799,2024-07-12,Google Ads,Finance,Mid-Market,70,LATAM,False,False,False,Open
40323,13110,2025-12-03,Referral,Retail,Enterprise,22,APAC,True,True,True,Converted
40324,10238,2026-09-22,Google Ads,Retail,Mid-Market,16,APAC,True,True,True,Converted
40325,14762,2022-03-24,Google Ads,Manufacturing,SMB,74,Europe,False,False,False,Open
40326,10089,2024-11-03,Referral,Retail,SMB,16,APAC,False,False,False,Open
40327,17192,2025-07-18,Google Ads,Healthcare,Enterprise,14,APAC,False,False,False,Open
40328,11223,2026-07-27,LinkedIn Ads,Retail,Enterprise,51,LATAM,True,True,True,Converted
40329,14947,2022-02-28,Organic Search,Manufacturing,Enterprise,90,North America,True,True,False,SQL
40330,18501,2024-11-29,Webinar,Technology,Mid-Market,61,Europe,False,False,False,Open
40331,13143,2024-09-02,Organic Search,Manufacturing,SMB,62,Europe,False,False,False,Open
40332,12402,2023-03-15,Organic Search,Finance,Enterprise,70,LATAM,False,False,False,Open
40333,18070,2023-10-25,Organic Search,Healthcare,Enterprise,12,North America,True,True,True,Converted
40334,16952,2022-04-20,Organic Search,Healthcare,Enterprise,40,North America,True,True,False,SQL
40335,17948,2026-01-04,Google Ads,Manufacturing,SMB,84,Europe,False,False,False,Open
40336,12447,2023-04-30,LinkedIn Ads,Technology,Enterprise,91,APAC,False,False,False,Open
40337,14293,2025-11-03,Organic Search,Finance,Mid-Market,67,North America,True,False,False,MQL
40338,18161,2025-10-08,Google Ads,Manufacturing,Enterprise,65,APAC,True,False,False,MQL
40339,11153,2023-12-03,LinkedIn Ads,Manufacturing,Mid-Market,46,Europe,False,False,False,Open
40340,14533,2025-10-26,Google Ads,Technology,Mid-Market,24,LATAM,True,True,False,SQL
40341,18759,2022-11-21,Referral,Technology,Mid-Market,100,LATAM,True,True,False,SQL
40342,10627,2022-11-23,Organic Search,Technology,SMB,74,Europe,False,False,False,Open
40343,15744,2022-05-17,LinkedIn Ads,Manufacturing,SMB,45,APAC,False,False,False,Open
40344,14953,2025-01-22,Google Ads,Healthcare,Mid-Market,93,APAC,True,False,False,MQL
40345,17086,2025-08-29,Google Ads,Healthcare,Mid-Market,83,LATAM,False,False,False,Open
40346,19094,2026-03-21,Referral,Healthcare,Enterprise,15,APAC,True,True,False,SQL
40347,18240,2023-03-04,Organic Search,Healthcare,Enterprise,1,North America,True,False,False,MQL
40348,18588,2022-09-17,Google Ads,Technology,Mid-Market,22,Europe,False,False,False,Open
40349,16468,2026-07-25,Organic Search,Healthcare,Enterprise,85,Europe,True,False,False,MQL
40350,17681,2026-05-08,LinkedIn Ads,Manufacturing,SMB,45,North America,True,False,False,MQL
40351,13240,2026-04-10,Organic Search,Healthcare,Mid-Market,53,LATAM,True,False,False,MQL
40352,16165,2023-09-25,Referral,Retail,Mid-Market,96,Europe,False,False,False,Open
40353,17336,2025-12-27,LinkedIn Ads,Healthcare,Mid-Market,41,LATAM,True,True,False,SQL
40354,13616,2024-03-15,Organic Search,Finance,Mid-Market,64,APAC,True,True,False,SQL
40355,19465,2023-11-27,Organic Search,Manufacturing,SMB,33,North America,False,False,False,Open
40356,17937,2022-01-09,Organic Search,Healthcare,Mid-Market,27,Europe,False,False,False,Open
40357,10770,2026-11-06,Organic Search,Finance,SMB,37,Europe,False,False,False,Open
40358,10920,2022-10-07,Organic Search,Technology,Mid-Market,90,APAC,True,True,False,SQL
40359,17245,2025-08-21,Referral,Finance,Mid-Market,9,APAC,True,True,False,SQL
40360,12224,2023-03-10,Organic Search,Manufacturing,Enterprise,7,Europe,False,False,False,Open
40361,16757,2026-01-01,Referral,Technology,Mid-Market,45,APAC,True,False,False,MQL
40362,13195,2026-11-29,Email Campaign,Healthcare,SMB,57,Europe,False,False,False,Open
40363,16246,2024-08-25,Email Campaign,Finance,Mid-Market,16,LATAM,False,False,False,Open
40364,11021,2025-12-31,Organic Search,Retail,SMB,25,North America,False,False,False,Open
40365,14274,2026-06-18,Organic Search,Manufacturing,Mid-Market,71,LATAM,True,False,False,MQL
40366,16089,2025-11-04,Email Campaign,Retail,SMB,8,LATAM,False,False,False,Open
40367,14036,2022-10-12,Organic Search,Technology,Mid-Market,55,APAC,True,True,True,Converted
40368,13176,2024-05-05,Organic Search,Technology,Enterprise,83,APAC,False,False,False,Open
40369,12926,2023-03-26,Google Ads,Manufacturing,Enterprise,64,APAC,True,False,False,MQL
40370,14995,2024-07-28,Organic Search,Retail,SMB,77,Europe,True,False,False,MQL
40371,14638,2024-01-25,LinkedIn Ads,Healthcare,SMB,74,LATAM,True,True,False,SQL
40372,15948,2022-11-12,Organic Search,Healthcare,Mid-Market,67,APAC,True,True,False,SQL
40373,10067,2023-06-06,Google Ads,Technology,Mid-Market,14,North America,False,False,False,Open
40374,12728,2025-06-04,Referral,Finance,Enterprise,86,APAC,True,False,False,MQL
40375,19688,2024-07-31,LinkedIn Ads,Finance,Mid-Market,50,North America,False,False,False,Open
40376,11836,2023-05-12,LinkedIn Ads,Healthcare,Enterprise,49,North America,True,False,False,MQL
40377,18342,2024-09-01,LinkedIn Ads,Retail,Mid-Market,83,Europe,True,True,False,SQL
40378,13802,2025-09-07,Organic Search,Healthcare,SMB,25,APAC,True,True,True,Converted
40379,18957,2026-03-16,Organic Search,Healthcare,Enterprise,100,Europe,False,False,False,Open
40380,18462,2026-08-20,LinkedIn Ads,Technology,Mid-Market,96,Europe,False,False,False,Open
40381,18829,2023-06-12,Referral,Technology,Enterprise,46,North America,True,True,False,SQL
40382,19602,2022-02-22,Organic Search,Manufacturing,Enterprise,78,North America,True,True,False,SQL
40383,18815,2026-09-03,Google Ads,Retail,Enterprise,7,Europe,False,False,False,Open
40384,13755,2024-07-03,Organic Search,Retail,Enterprise,74,North America,True,True,False,SQL
40385,16567,2023-02-22,LinkedIn Ads,Healthcare,Enterprise,2,APAC,False,False,False,Open
40386,10837,2024-11-16,LinkedIn Ads,Healthcare,SMB,24,APAC,True,False,False,MQL
40387,19490,2025-05-19,LinkedIn Ads,Retail,SMB,11,Europe,True,True,True,Converted
40388,19986,2026-07-29,LinkedIn Ads,Manufacturing,Enterprise,48,North America,False,False,False,Open
40389,17790,2023-06-30,Referral,Retail,Mid-Market,100,APAC,True,False,False,MQL
40390,16883,2023-07-10,Referral,Retail,SMB,46,North America,False,False,False,Open
40391,17968,2025-07-28,Referral,Retail,SMB,50,APAC,True,True,False,SQL
40392,15024,2025-11-24,LinkedIn Ads,Finance,Enterprise,37,North America,False,False,False,Open
40393,14929,2024-08-10,LinkedIn Ads,Retail,Mid-Market,13,LATAM,False,False,False,Open
40394,17671,2023-05-10,Organic Search,Manufacturing,SMB,35,North America,False,False,False,Open
40395,14683,2022-12-12,Google Ads,Retail,Enterprise,26,LATAM,True,True,False,SQL
40396,18493,2023-02-17,LinkedIn Ads,Healthcare,Enterprise,36,APAC,False,False,False,Open
40397,12361,2025-10-23,Google Ads,Manufacturing,Mid-Market,10,North America,False,False,False,Open
40398,16249,2023-08-01,Google Ads,Retail,SMB,65,LATAM,False,False,False,Open
40399,16465,2026-08-19,LinkedIn Ads,Manufacturing,Mid-Market,97,North America,False,False,False,Open
40400,18061,2026-04-14,Google Ads,Finance,Mid-Market,16,LATAM,True,False,False,MQL
40401,16823,2026-08-20,Google Ads,Manufacturing,SMB,75,LATAM,False,False,False,Open
40402,11987,2024-01-22,LinkedIn Ads,Retail,SMB,77,Europe,False,False,False,Open
40403,10388,2022-05-23,Organic Search,Finance,SMB,4,North America,False,False,False,Open
40404,17956,2024-08-13,LinkedIn Ads,Retail,Enterprise,45,North America,False,False,False,Open
40405,14481,2022-06-21,Referral,Manufacturing,Mid-Market,26,APAC,False,False,False,Open
40406,13399,2022-07-09,Organic Search,Healthcare,Mid-Market,20,North America,True,True,True,Converted
40407,18178,2025-10-16,Email Campaign,Finance,Mid-Market,97,North America,False,False,False,Open
40408,10094,2022-01-18,Organic Search,Technology,Mid-Market,87,North America,False,False,False,Open
40409,15939,2026-08-30,LinkedIn Ads,Retail,SMB,32,LATAM,False,False,False,Open
40410,16450,2024-01-28,Organic Search,Technology,SMB,73,North America,True,True,True,Converted
40411,18647,2024-07-27,Google Ads,Manufacturing,Mid-Market,94,APAC,False,False,False,Open
40412,11879,2025-11-09,Google Ads,Technology,Mid-Market,76,Europe,False,False,False,Open
40413,17957,2023-07-28,Webinar,Manufacturing,SMB,81,Europe,False,False,False,Open
40414,14405,2024-01-23,Organic Search,Retail,Mid-Market,68,Europe,False,False,False,Open
40415,11210,2023-02-02,LinkedIn Ads,Retail,Enterprise,40,Europe,True,True,False,SQL
40416,12162,2022-07-07,Organic Search,Retail,Mid-Market,37,LATAM,True,True,False,SQL
40417,12494,2026-02-23,LinkedIn Ads,Retail,Mid-Market,9,LATAM,True,True,False,SQL
40418,18740,2025-09-26,Organic Search,Technology,Mid-Market,55,Europe,True,False,False,MQL
40419,15681,2025-03-04,Referral,Manufacturing,SMB,43,Europe,False,False,False,Open
40420,15307,2023-03-04,Google Ads,Manufacturing,SMB,17,North America,True,False,False,MQL
40421,16092,2026-11-17,LinkedIn Ads,Retail,Enterprise,82,APAC,False,False,False,Open
40422,13443,2026-05-10,LinkedIn Ads,Technology,Mid-Market,29,Europe,True,True,True,Converted
40423,16843,2022-07-20,Referral,Healthcare,SMB,69,Europe,True,True,False,SQL
40424,17505,2022-02-02,Google Ads,Finance,Mid-Market,65,North America,False,False,False,Open
40425,17932,2024-02-25,Organic Search,Manufacturing,Enterprise,2,APAC,False,False,False,Open
40426,19749,2026-09-09,Organic Search,Finance,SMB,97,North America,True,True,False,SQL
40427,17483,2026-09-04,Google Ads,Technology,Enterprise,34,Europe,False,False,False,Open
40428,14762,2023-12-10,Google Ads,Technology,SMB,55,APAC,False,False,False,Open
40429,18764,2023-12-16,Email Campaign,Healthcare,Enterprise,66,APAC,False,False,False,Open
40430,17661,2024-07-10,Google Ads,Technology,Mid-Market,7,APAC,True,False,False,MQL
40431,13261,2025-11-17,LinkedIn Ads,Manufacturing,Mid-Market,4,North America,True,True,False,SQL
40432,15618,2022-04-21,Organic Search,Technology,SMB,52,APAC,True,True,False,SQL
40433,14137,2022-11-27,Organic Search,Manufacturing,Enterprise,80,APAC,False,False,False,Open
40434,10984,2022-11-10,Organic Search,Technology,Mid-Market,21,Europe,True,True,False,SQL
40435,19019,2023-09-23,LinkedIn Ads,Healthcare,Mid-Market,40,APAC,False,False,False,Open
40436,19677,2024-06-30,Google Ads,Technology,Enterprise,53,Europe,False,False,False,Open
40437,10560,2023-06-03,Google Ads,Healthcare,Mid-Market,43,APAC,True,False,False,MQL
40438,16997,2025-12-02,Referral,Finance,Enterprise,27,LATAM,True,True,True,Converted
40439,10697,2026-09-03,Webinar,Healthcare,Enterprise,70,APAC,True,True,True,Converted
40440,15669,2023-07-18,Google Ads,Technology,Enterprise,38,LATAM,False,False,False,Open
40441,18081,2022-05-06,Referral,Technology,Mid-Market,17,APAC,True,True,True,Converted
40442,11832,2022-02-12,LinkedIn Ads,Retail,SMB,49,North America,False,False,False,Open
40443,15770,2022-09-10,Organic Search,Healthcare,Enterprise,53,APAC,True,True,False,SQL
40444,13437,2026-10-10,Organic Search,Retail,Enterprise,22,North America,True,True,True,Converted
40445,13613,2024-02-06,Webinar,Retail,Enterprise,47,LATAM,True,False,False,MQL
40446,15103,2025-05-26,Organic Search,Healthcare,SMB,80,LATAM,False,False,False,Open
40447,18967,2026-07-18,Organic Search,Healthcare,SMB,19,North America,True,True,False,SQL
40448,15567,2022-01-18,Referral,Retail,Enterprise,100,APAC,True,True,False,SQL
40449,11498,2022-05-25,Referral,Manufacturing,SMB,10,North America,True,True,True,Converted
40450,17779,2022-03-06,Organic Search,Technology,SMB,50,Europe,False,False,False,Open
40451,14690,2026-06-30,Email Campaign,Manufacturing,SMB,75,North America,False,False,False,Open
40452,19754,2024-08-01,Referral,Technology,SMB,85,LATAM,True,True,False,SQL
40453,13170,2024-01-03,LinkedIn Ads,Technology,SMB,18,LATAM,True,True,False,SQL
40454,11730,2023-03-13,LinkedIn Ads,Finance,SMB,12,APAC,True,False,False,MQL
40455,16234,2024-06-03,Referral,Retail,Mid-Market,55,Europe,True,True,True,Converted
40456,11216,2026-02-11,LinkedIn Ads,Retail,Enterprise,29,LATAM,False,False,False,Open
40457,15175,2022-07-07,Organic Search,Finance,SMB,84,APAC,True,True,True,Converted
40458,14130,2022-01-02,Email Campaign,Healthcare,SMB,67,Europe,False,False,False,Open
40459,16399,2023-01-28,Organic Search,Retail,Mid-Market,43,LATAM,False,False,False,Open
40460,11080,2022-07-18,Referral,Technology,Enterprise,86,Europe,True,True,False,SQL
40461,11991,2026-09-14,Referral,Finance,SMB,12,Europe,True,True,True,Converted
40462,18677,2023-07-04,Google Ads,Healthcare,SMB,62,LATAM,True,False,False,MQL
40463,16550,2025-03-03,LinkedIn Ads,Retail,Mid-Market,1,North America,False,False,False,Open
40464,17398,2026-04-28,Email Campaign,Healthcare,Enterprise,77,APAC,False,False,False,Open
40465,13204,2026-06-20,Webinar,Retail,Mid-Market,31,Europe,True,False,False,MQL
40466,12401,2022-03-26,Google Ads,Healthcare,Mid-Market,77,APAC,False,False,False,Open
40467,16496,2025-04-03,LinkedIn Ads,Retail,Mid-Market,10,Europe,True,True,False,SQL
40468,15264,2025-01-22,LinkedIn Ads,Healthcare,SMB,46,APAC,True,True,False,SQL
40469,10984,2023-03-21,Organic Search,Manufacturing,SMB,40,LATAM,False,False,False,Open
40470,16682,2024-06-22,Referral,Technology,Mid-Market,48,Europe,True,True,False,SQL
40471,19212,2022-03-28,Organic Search,Technology,Enterprise,3,North America,False,False,False,Open
40472,16889,2023-11-29,Organic Search,Finance,Mid-Market,60,Europe,True,True,True,Converted
40473,11184,2022-10-21,Email Campaign,Retail,Enterprise,87,APAC,False,False,False,Open
40474,18588,2025-09-02,Organic Search,Retail,SMB,44,Europe,True,True,True,Converted
40475,15307,2025-02-17,Organic Search,Finance,SMB,24,North America,False,False,False,Open
40476,18339,2026-02-06,Organic Search,Manufacturing,Enterprise,50,Europe,False,False,False,Open
40477,18752,2026-07-19,Organic Search,Manufacturing,Enterprise,99,North America,False,False,False,Open
40478,16509,2026-03-28,Email Campaign,Technology,Mid-Market,71,LATAM,False,False,False,Open
40479,11761,2022-11-05,LinkedIn Ads,Healthcare,SMB,89,APAC,False,False,False,Open
40480,14798,2026-12-09,LinkedIn Ads,Retail,Enterprise,59,North America,False,False,False,Open
40481,10696,2023-11-15,LinkedIn Ads,Manufacturing,Mid-Market,54,Europe,False,False,False,Open
40482,11608,2022-01-21,Organic Search,Manufacturing,Enterprise,43,North America,True,True,False,SQL
40483,19086,2024-06-06,Organic Search,Manufacturing,SMB,41,North America,False,False,False,Open
40484,19829,2023-12-21,LinkedIn Ads,Finance,Mid-Market,96,LATAM,False,False,False,Open
40485,18097,2026-01-05,Google Ads,Manufacturing,Mid-Market,91,Europe,False,False,False,Open
40486,12756,2026-03-06,Organic Search,Retail,Mid-Market,20,LATAM,True,True,False,SQL
40487,10814,2026-02-13,Organic Search,Manufacturing,Enterprise,51,Europe,False,False,False,Open
40488,10843,2026-12-20,Google Ads,Finance,Mid-Market,97,Europe,False,False,False,Open
40489,16463,2022-04-20,LinkedIn Ads,Technology,Enterprise,60,Europe,False,False,False,Open
40490,11419,2026-12-13,Organic Search,Technology,Mid-Market,43,North America,True,True,False,SQL
40491,10689,2024-06-28,LinkedIn Ads,Retail,SMB,69,LATAM,True,True,False,SQL
40492,18085,2023-12-08,Organic Search,Finance,Enterprise,19,North America,False,False,False,Open
40493,11338,2023-07-26,Organic Search,Retail,Enterprise,40,North America,False,False,False,Open
